date,from_currency,to_currency,rate,source,currency_pair
2024-09-13,EUR,PKR,308.881,alpha_vantage,EUR/PKR
2024-09-16,EUR,PKR,309.456,alpha_vantage,EUR/PKR
2024-09-17,EUR,PKR,309.04,alpha_vantage,EUR/PKR
2024-09-18,EUR,PKR,309.3,alpha_vantage,EUR/PKR
2024-09-19,EUR,PKR,310.271,alpha_vantage,EUR/PKR
2024-09-20,EUR,PKR,310.302,alpha_vantage,EUR/PKR
2024-09-23,EUR,PKR,308.661,alpha_vantage,EUR/PKR
2024-09-24,EUR,PKR,310.362,alpha_vantage,EUR/PKR
2024-09-25,EUR,PKR,309.152,alpha_vantage,EUR/PKR
2024-09-26,EUR,PKR,310.171,alpha_vantage,EUR/PKR
2024-09-27,EUR,PKR,309.782,alpha_vantage,EUR/PKR
2024-09-30,EUR,PKR,309.269,alpha_vantage,EUR/PKR
2024-10-01,EUR,PKR,307.388,alpha_vantage,EUR/PKR
2024-10-02,EUR,PKR,306.404,alpha_vantage,EUR/PKR
2024-10-03,EUR,PKR,306.072,alpha_vantage,EUR/PKR
2024-10-04,EUR,PKR,304.654,alpha_vantage,EUR/PKR
2024-10-07,EUR,PKR,304.596,alpha_vantage,EUR/PKR
2024-10-08,EUR,PKR,304.737,alpha_vantage,EUR/PKR
2024-10-09,EUR,PKR,303.733,alpha_vantage,EUR/PKR
2024-10-10,EUR,PKR,303.675,alpha_vantage,EUR/PKR
2024-10-11,EUR,PKR,303.79,alpha_vantage,EUR/PKR
2024-10-14,EUR,PKR,302.794,alpha_vantage,EUR/PKR
2024-10-15,EUR,PKR,302.365,alpha_vantage,EUR/PKR
2024-10-16,EUR,PKR,301.689,alpha_vantage,EUR/PKR
2024-10-17,EUR,PKR,300.753,alpha_vantage,EUR/PKR
2024-10-18,EUR,PKR,301.611,alpha_vantage,EUR/PKR
2024-10-21,EUR,PKR,300.127,alpha_vantage,EUR/PKR
2024-10-22,EUR,PKR,299.718,alpha_vantage,EUR/PKR
2024-10-23,EUR,PKR,299.388,alpha_vantage,EUR/PKR
2024-10-24,EUR,PKR,300.688,alpha_vantage,EUR/PKR
2024-10-25,EUR,PKR,300.626,alpha_vantage,EUR/PKR
2024-10-28,EUR,PKR,300.302,alpha_vantage,EUR/PKR
2024-10-29,EUR,PKR,300.272,alpha_vantage,EUR/PKR
2024-10-30,EUR,PKR,301.497,alpha_vantage,EUR/PKR
2024-10-31,EUR,PKR,301.283,alpha_vantage,EUR/PKR
2024-11-01,EUR,PKR,300.764,alpha_vantage,EUR/PKR
2024-11-04,EUR,PKR,302.045,alpha_vantage,EUR/PKR
2024-11-05,EUR,PKR,303.565,alpha_vantage,EUR/PKR
2024-11-06,EUR,PKR,298.138,alpha_vantage,EUR/PKR
2024-11-07,EUR,PKR,300.03,alpha_vantage,EUR/PKR
2024-11-08,EUR,PKR,297.595,alpha_vantage,EUR/PKR
2024-11-11,EUR,PKR,295.971,alpha_vantage,EUR/PKR
2024-11-12,EUR,PKR,295.289,alpha_vantage,EUR/PKR
